186;302	3;891717742
276;1416	3;874792634
318;476	4;884495164
307;258	5;879283786
28;7	5;881961531
236;729	5;890118372
38;672	3;892434800
184;729	3;889909840
311;403	4;884365889
94;229	3;891722979
221;508	4;875244160
95;636	1;879196566
44;56	2;878348601
305;203	4;886323839
98;163	3;880499053
328;9	4;885045993
178;218	3;882827776
162;742	4;877635758
128;79	4;879967692
307;1411	4;877124058
195;186	3;888737240
327;533	4;887822530
95;143	4;880571951
94;157	5;891725332
73;588	2;888625754
291;366	3;874868255
286;151	5;875806800
311;495	4;884366066
178;255	4;882824001
291;77	4;874834799
140;301	3;879013747
290;222	4;880731778
177;79	4;880130758
311;181	4;884364724
125;796	3;892838591
77;168	4;884752721
248;127	5;884535084
241;294	3;887250085
99;508	4;885678840
168;284	2;884288112
28;380	4;881961394
144;31	3;888105823
198;651	4;884207424
221;268	5;876502910
301;496	5;882075743
94;33	3;891721919
318;64	4;884495590
290;476	3;880475837
178;125	4;882824431
42;506	3;881108760
320;284	4;884748818
197;849	3;891410124
215;157	4;891435573
94;1119	4;891723261
279;1492	4;888430806
198;24	2;884205385
276;301	4;877584219
70;417	3;884066823
305;15	1;886322796
57;409	4;883697655
125;173	5;879454100
128;143	5;879967300
92;763	3;886443192
236;506	5;890118153
144;91	2;888106106
323;117	3;878739355
197;176	5;891409798
277;273	5;879544145
176;288	3;886046979
38;838	2;892433680
99;546	4;885679353
326;186	4;879877143
112;354	3;891304031
109;154	2;880578121
121;405	2;891390579
297;198	3;875238923
276;11	5;874787497
62;443	3;879375080
106;703	4;881450039
276;1218	4;874792040
22;511	4;878887983
109;89	4;880573263
305;87	1;886323153
195;181	5;875771440
326;480	4;879875691
77;125	3;884733014
85;58	4;879829689
186;588	4;879024535
74;288	3;888333280
1;92	3;876892425
92;947	4;875654929
158;1	4;880132443
87;1000	3;879877173
276;104	1;874836682
1;228	5;878543541
42;143	4;881108229
43;26	5;883954901
299;1322	3;877878001
307;71	5;879283169
311;229	5;884365890
80;886	4;883605238
314;9	4;877886375
64;527	4;879365590
215;151	5;891435761
305;238	3;886323617
308;417	3;887740254
112;750	4;884992444
188;474	4;875072674
56;585	3;892911366
56;230	5;892676339
307;431	4;877123333
144;313	5;888103407
23;404	4;874787860
144;961	3;888106106
22;227	4;878888067
158;568	4;880134532
311;141	4;884366187
303;179	5;879466491
195;407	2;877835302
145;1001	4;875271607
271;624	2;885849558
162;121	4;877636000
313;65	2;891016962
6;532	3;883600066
22;433	3;878886479
327;461	3;887746665
271;22	5;885848518
178;121	5;882824291
76;135	5;875028792
318;648	5;884495534
279;1291	4;875297708
75;121	4;884050450
44;174	5;878347662
284;906	3;885328836
301;172	5;882076403
244;31	4;880603484
95;395	3;888956928
303;330	3;879552065
198;640	3;884208651
305;209	5;886322966
83;364	1;886534501
318;508	4;884494976
145;172	5;882181632
188;191	3;875073128
250;260	4;878089144
33;307	3;891964148
37;183	4;880930042
6;211	5;883601155
85;517	5;879455238
308;164	4;887738664
42;746	3;881108279
311;70	4;884364999
174;396	1;886515104
125;150	1;879454892
1;266	1;885345728
56;194	5;892676908
83;1035	4;880308959
106;828	2;883876872
286;771	2;877535119
271;121	2;885848132
320;1157	4;884751336
313;31	4;891015486
1;121	4;875071823
157;1132	3;886891132
166;322	5;886397723
62;4	4;879374640
112;748	3;884992651
170;245	5;884103758
271;823	3;885848237
294;288	5;877818729
311;213	4;884365075
291;627	4;875086991
221;468	3;875246824
318;204	5;884496218
87;996	3;879876848
279;88	1;882146554
279;562	3;890451433
279;163	5;875313311
94;235	4;891722980
121;86	5;891388286
198;180	3;884207298
92;781	3;875907649
291;572	3;874834944
48;690	4;879434211
1;114	5;875072173
250;2	4;878090414
244;220	2;880605264
67;1	3;875379445
291;99	4;875086887
311;73	4;884366187
177;919	4;880130736
1;132	4;878542889
144;778	4;888106044
1;74	1;889751736
279;1093	4;875298330
279;1493	1;888465068
22;173	5;878886368
145;315	5;883840797
1;134	4;875073067
94;45	5;886008764
291;741	5;874834481
6;180	4;883601311
188;88	4;875075300
299;921	3;889502087
215;194	4;891436150
291;273	3;874833705
303;867	3;879484373
6;477	1;883599509
307;1110	4;877122208
95;483	3;879198697
74;326	4;888333329
159;259	4;893255969
174;699	5;886514220
286;158	3;877533472
87;1183	3;879875995
125;483	4;879454628
62;1118	3;879375537
328;200	4;885046420
301;610	3;882077176
271;8	4;885848770
87;303	3;879875471
113;294	4;875935277
311;518	3;884365451
328;905	3;888641999
111;887	3;891679692
109;5	3;880580637
291;824	4;874833962
22;687	1;878887476
195;887	4;886782489
271;50	5;885848640
74;9	4;888333458
308;802	3;887738717
144;66	4;888106078
195;14	4;890985390
174;41	1;886515063
109;159	4;880578121
227;293	5;879035387
56;68	3;892910913
78;1160	5;879634134
203;336	3;880433474
109;195	5;880578038
186;406	1;879023272
280;1028	5;891702276
178;131	4;882827947
297;216	4;875409423
276;429	5;874790972
87;386	2;879877006
198;1169	4;884208834
297;20	4;874954763
1;98	4;875072404
279;174	4;875306636
64;187	5;889737395
75;1017	5;884050502
27;742	3;891543129
307;21	4;876433101
37;685	3;880915528
244;238	5;880606118
271;274	3;885848014
174;1014	3;890664424
320;68	5;884749327
85;660	4;879829618
311;348	4;884364108
1;186	4;875073128
145;368	3;888398492
276;401	3;874792094
23;213	3;874785675
64;515	5;889737478
74;285	3;888333428
297;202	3;875238638
280;145	3;891702198
290;21	3;880475695
43;820	2;884029742
95;573	1;888954808
178;926	4;882824671
81;476	2;876534124
325;402	2;891479706
276;347	4;885159630
87;135	5;879875649
331;7	4;877196633
106;435	3;881452355
286;83	5;877531975
87;157	3;879877799
87;163	4;879877083
286;655	3;889651746
43;553	4;875981159
305;679	3;886324792
44;665	1;883613372
92;1016	2;875640582
168;255	1;884287560
276;270	4;879131395
328;568	3;885047896
93;222	4;888705295
2;314	1;888980085
38;216	5;892430486
308;85	4;887741245
1;221	5;887431921
43;114	5;883954950
331;486	3;877196308
158;271	4;880132232
32;249	4;883717645
314;90	2;877888758
313;245	3;891013144
38;508	2;892429399
280;975	4;891702252
92;386	3;875907727
327;210	3;887744065
291;385	4;874835141
291;324	1;874805453
11;714	4;891904214
329;100	4;891655812
86;258	5;879570366
308;481	4;887737997
54;820	3;880937992
177;651	3;880130862
83;631	2;887664566
145;993	3;875270616
226;180	4;883889322
83;476	3;880307359
286;1039	5;877531730
42;48	5;881107821
208;204	3;883108360
271;242	4;885844495
125;97	3;879454385
323;333	4;878738865
305;56	1;886323068
145;250	5;882182944
38;1030	5;892434475
108;13	3;879879834
144;62	2;888105902
144;1147	4;888105587
290;71	5;880473667
301;395	1;882079384
314;1095	3;877887356
22;456	1;878887413
92;715	4;875656288
50;475	5;877052167
188;159	3;875074589
303;700	3;879485718
197;288	3;891409387
244;676	4;880604858
44;88	2;878348885
11;230	4;891905783
6;297	3;883599134
186;925	5;879023152
190;147	4;891033863
184;1137	5;889907812
85;269	3;891289966
44;257	4;878346689
75;147	3;884050134
299;271	3;879737472
92;928	3;886443582
299;24	3;877877732
62;559	3;879375912
198;549	3;884208518
42;999	4;881108982
64;333	3;879365313
99;682	2;885678371
135;233	3;879857843
144;747	5;888105473
112;322	4;884992690
301;184	4;882077222
291;1471	3;874834914
85;53	3;882995643
271;197	4;885848915
29;748	2;882821558
221;172	5;875245907
323;9	4;878739325
111;340	4;891679692
95;176	3;879196298
124;616	4;890287645
167;404	3;892738278
286;341	5;884069544
144;64	5;888105140
56;29	3;892910913
23;528	4;874786974
328;742	4;885047309
125;785	3;892838558
140;319	4;879013617
158;483	5;880133225
177;89	5;880131088
145;411	2;875271522
265;7	2;875320689
248;282	2;884535582
319;879	5;876280338
42;102	5;881108873
301;1035	4;882078809
326;69	2;879874964
280;99	2;891700475
145;682	3;879161624
57;864	3;883697512
75;496	5;884051921
23;183	3;874785728
38;403	1;892432205
95;720	2;879196513
190;751	4;891033606
162;685	3;877635917
221;250	5;875244633
92;134	4;875656623
6;500	4;883601277
145;278	4;875272871
328;271	3;885044607
221;318	5;875245690
128;283	5;879966729
94;467	4;885873423
221;1218	3;875246745
294;539	4;889241707
300;948	4;875650018
326;153	4;879875751
62;28	3;879375169
159;249	4;884027269
76;811	4;882606323
74;237	4;888333428
81;411	2;876534244
280;227	3;891702153
64;77	3;889737420
43;328	4;875975061
244;100	4;880604252
327;805	4;887819462
83;254	2;880327839
318;610	5;884496525
92;756	3;886443582
62;157	3;879374686
271;300	2;885844583
208;514	4;883108324
279;249	3;878878420
326;50	5;879875112
73;12	5;888624976
28;234	4;881956144
6;95	2;883602133
328;519	5;885046420
45;472	3;881014417
323;127	5;878739137
291;816	3;874867852
22;399	4;878887157
87;70	5;879876448
216;143	2;881428956
184;559	3;889910418
304;271	4;884968415
331;479	2;877196504
157;283	4;886890692
301;58	4;882077285
145;339	3;882181058
48;308	5;879434292
321;631	4;879440264
32;591	3;883717581
125;1036	2;892839191
1;84	4;875072923
22;186	5;878886368
92;1095	2;886443728
73;475	4;888625753
290;274	4;880731874
83;543	2;887665445
56;597	3;892679439
83;216	4;880307846
215;22	3;891435161
328;521	4;885047484
307;175	4;877117651
197;570	4;891410124
98;517	5;880498990
57;250	3;883697223
163;288	3;891220226
1;31	3;875072144
311;22	4;884364538
44;603	4;878347420
22;96	5;878887680
327;300	2;887743541
279;1017	3;875296891
85;97	2;879829667
43;286	4;875975028
297;574	1;875239092
320;99	4;884751440
94;180	5;885870284
305;131	3;886323440
328;591	3;885047018
328;754	4;885044607
258;323	4;885701062
286;425	2;877532013
327;702	2;887819021
106;213	4;881453065
305;216	5;886323563
279;1113	3;888806035
178;984	2;882823530
331;133	3;877196443
167;1306	5;892738385
326;168	3;879874859
297;443	2;875240133
191;288	3;891562090
81;471	3;876533586
284;258	4;885329146
145;443	3;882182658
271;191	5;885848448
176;297	3;886047918
158;38	4;880134607
109;930	3;880572351
243;660	4;879988422
57;744	5;883698581
145;1057	1;875271312
145;182	5;885622510
44;11	3;878347915
109;218	4;880578633
87;233	4;879876036
314;791	4;877889398
291;460	5;874834254
290;1028	3;880732365
29;689	2;882821705
190;340	1;891033153
321;131	4;879439883
221;1314	3;875247833
195;100	5;875771440
236;187	3;890118340
92;619	4;875640487
303;576	3;879485417
42;210	5;881108633
197;231	3;891410124
276;1131	3;874796116
221;1067	3;875244387
177;124	3;880130881
42;785	4;881109060
1;70	3;875072895
76;276	5;875027601
290;429	4;880474606
159;815	3;880557387
248;474	2;884534672
30;181	4;875060217
8;182	5;879362183
238;118	3;883576509
98;655	3;880498861
56;63	3;892910268
291;122	3;874834289
326;468	3;879875572
92;175	4;875653549
162;1047	5;877635896
303;549	3;879484846
325;504	3;891477905
216;577	1;881432453
301;53	1;882078883
301;384	5;882079315
291;672	3;874867741
195;1084	4;888737345
327;274	2;887819462
158;79	4;880134332
305;14	4;886322893
87;67	4;879877007
313;175	4;891014697
43;498	5;875981275
1;60	5;875072370
221;1407	3;875247833
279;382	4;875312947
167;603	4;892738212
126;878	5;887938392
300;243	4;875650068
83;186	4;880308601
311;1116	3;884364623
245;222	4;888513212
168;235	2;884288270
1;177	5;876892701
243;225	3;879987655
178;549	4;882827689
99;124	2;885678886
334;117	3;891544735
334;282	4;891544925
244;97	2;880605514
83;866	3;883867947
197;431	3;891409935
313;265	4;891016853
308;579	3;887740700
44;202	4;878347315
126;884	5;887938392
159;111	4;880556981
320;42	4;884751712
301;25	3;882075110
114;269	4;881256090
297;301	4;876529834
334;603	5;891628849
184;498	5;889913687
325;430	5;891478028
39;315	4;891400094
231;127	3;879965565
297;22	4;875238984
240;343	3;885775831
184;716	3;889909987
216;12	5;881432544
38;122	1;892434801
184;47	4;889909640
276;58	4;874791169
145;25	2;875270655
244;743	5;880602170
301;1112	4;882079294
56;1090	3;892683641
327;192	5;887820828
71;346	4;885016248
1;27	2;876892946
271;172	5;885848616
286;269	5;879780839
290;153	3;880475310
226;270	4;883888639
311;233	4;884365889
128;276	4;879967550
157;748	2;886890015
303;460	4;879543600
290;218	2;880475542
321;134	3;879438607
279;108	4;892174381
197;770	3;891410082
297;300	3;874953892
303;1007	5;879544576
326;282	2;879875964
334;635	2;891548155
76;1129	5;875028075
276;318	5;874787496
227;126	4;879035158
311;553	3;884365451
198;427	4;884207009
286;100	3;876521650
271;451	3;885849447
328;655	4;886037429
157;150	5;874813703
106;69	4;881449886
276;1135	4;874791527
276;76	4;874791506
307;22	3;879205470
80;50	3;887401533
236;143	4;890116163
56;174	5;892737191
144;727	3;888105765
1;260	1;875071713
243;129	2;879987526
313;488	5;891013496
334;222	4;891544904
83;95	4;880308453
162;230	2;877636860
326;496	5;879874825
236;686	3;890118372
92;1215	2;890251747
168;295	4;884287615
186;977	3;879023273
62;135	4;879375080
320;456	3;884748904
48;603	4;879434607
236;1328	4;890116132
92;673	4;875656392
71;285	3;877319414
67;240	5;875379566
188;554	2;875074891
326;54	3;879876300
314;1139	5;877888480
297;652	3;875239346
216;286	4;881432501
290;1013	2;880732131
42;405	4;881105541
125;158	4;892839066
188;204	4;875073478
81;273	4;876533710
43;15	5;875975546
250;127	4;878089881
286;1265	5;884069544
203;294	2;880433398
303;99	4;879467514
57;588	4;883698454
92;672	3;875660028
325;154	3;891478480
280;86	4;891700475
197;449	5;891410124
39;352	5;891400704
197;510	5;891409935
132;922	5;891278996
271;180	5;885849087
103;117	4;880416313
95;96	4;879196298
290;239	2;880474451
314;833	4;877887155
313;969	4;891015387
301;11	4;882076291
125;434	4;879454100
1;145	2;875073067
327;230	4;887820448
313;205	5;891013652
321;523	3;879440687
248;185	3;884534772
38;384	5;892433660
6;475	5;883599478
331;47	5;877196235
38;423	5;892430071
1;174	5;875073198
308;60	3;887737760
215;1039	5;891436543
56;239	4;892676970
109;1011	3;880571872
320;210	5;884749227
290;380	3;880731766
311;205	5;884365357
109;281	2;880571919
335;328	3;891566903
276;801	3;877935306
81;118	2;876533764
318;660	3;884497207
197;566	4;891409893
313;180	5;891014898
109;230	5;880579107
168;596	4;884287615
334;224	2;891545020
198;385	3;884208778
62;281	3;879373118
64;2	3;889737609
28;50	4;881957090
168;1197	5;884287927
286;465	5;889651698
184;521	4;889908873
106;286	4;881449486
198;1117	3;884205252
291;53	5;874834827
1;159	3;875073180
178;427	5;882826162
280;96	4;891700664
92;431	4;875660164
244;369	4;880605294
308;291	3;887739472
218;194	3;877488546
307;313	5;888095725
23;215	2;874787116
184;132	5;889913687
244;237	5;880602334
236;696	2;890117223
145;672	3;882182689
178;358	1;888512993
11;561	2;891905936
329;512	4;891656347
308;467	4;887737194
198;249	2;884205277
291;168	5;874871800
305;403	2;886324792
279;275	3;875249232
106;273	3;881453290
128;111	3;879969215
42;845	5;881110719
128;747	3;879968742
190;717	3;891042938
1;82	5;878542589
99;421	3;885680772
313;208	3;891015167
305;302	4;886307860
94;185	5;885873684
271;204	4;885848314
128;83	5;879967691
142;189	4;888640317
1;56	4;875072716
188;234	4;875073048
303;408	4;879467035
178;302	4;892239796
42;781	4;881108280
184;14	4;889907738
198;156	3;884207058
1;272	3;887431647
265;279	2;875320462
159;323	4;880485443
334;229	2;891549777
126;258	4;887853919
271;134	3;885848518
308;959	3;887739335
326;675	4;879875457
109;845	4;880571684
244;95	4;880606418
62;702	2;879376079
321;615	5;879440109
271;241	3;885849207
334;52	4;891548579
192;1160	4;881367456
244;509	5;880606017
238;815	2;883576398
73;127	5;888625200
320;291	4;884749014
321;207	3;879440244
190;742	3;891033841
311;99	5;884365075
309;333	3;877370419
62;685	2;879373175
87;550	4;879876074
140;322	3;879013684
328;43	3;886038224
297;223	5;875238638
314;743	1;877886443
144;403	3;888105636
186;322	5;879022927
250;174	3;878092104
321;194	3;879441225
28;12	4;881956853
28;895	4;882826398
6;509	4;883602664
42;380	4;881108548
221;895	2;885081339
328;10	4;885047099
216;249	3;880232917
85;86	4;879454189
95;843	4;880572448
306;275	4;876503894
85;692	3;879828490
11;312	4;891902157
305;210	3;886323006
314;929	3;877887356
279;363	5;890451473
188;357	4;875073647
1;80	4;876893008
294;979	3;877819897
314;73	4;877889205
208;662	4;883108842
43;382	5;883955702
44;153	4;878347234
94;79	4;885882967
70;423	5;884066910
83;265	5;880308186
308;1028	2;887738972
109;62	3;880578711
314;468	4;877892214
334;1163	4;891544764
38;318	3;892430071
329;297	4;891655868
305;1411	3;886324865
236;289	4;890117820
313;131	4;891015513
121;121	2;891388501
11;720	1;891904717
303;203	5;879467669
291;17	4;874834850
308;628	3;887738104
64;231	3;889740880
277;24	4;879543931
279;368	1;886016352
305;169	5;886322893
303;262	5;879466065
95;211	3;879197652
279;1413	5;875314434
198;51	3;884208455
44;55	4;878347455
62;716	4;879375951
303;421	4;879466966
276;56	5;874791623
311;484	4;884366590
85;488	4;879455197
301;515	3;882074561
37;56	5;880915810
314;924	5;877886921
198;511	4;884208326
94;742	3;891722214
305;610	3;886324128
67;405	5;875379794
294;120	2;889242937
307;393	3;877123041
95;976	2;879195703
216;298	5;881721819
299;176	4;880699166
54;313	4;890608360
62;473	4;879373046
125;22	5;892836395
318;357	4;884496069
204;748	1;892392030
64;959	4;889739903
325;179	5;891478529
286;272	5;884069298
215;89	4;891435060
57;1059	3;883697432
57;825	1;883697761
297;282	3;874954845
276;176	5;874792401
106;45	3;881453290
276;66	3;874791993
306;319	4;876503793
265;472	3;875320542
85;389	3;882995832
54;325	3;880930146
271;345	3;885844666
87;1189	5;879877951
198;148	3;884206401
297;692	3;875239018
266;874	2;892257101
109;796	3;880582856
22;294	1;878886262
328;679	2;885049460
56;79	4;892676303
178;978	2;882824983
216;226	3;880244803
38;444	1;892433912
219;179	5;889492687
43;944	2;883956260
279;1484	3;875307587
236;507	3;890115897
271;490	4;885848886
318;47	2;884496855
308;193	3;887737837
294;10	3;877819490
197;651	5;891409839
316;213	5;880853516
80;87	4;887401307
198;746	4;884207946
85;56	4;879453587
99;741	3;885678886
323;546	2;878739519
334;93	4;891545020
43;235	3;875975520
109;90	3;880583192
178;288	5;882823353
87;1182	3;879877043
70;202	4;884066713
178;655	4;882827247
327;558	4;887746196
251;55	3;886271856
42;70	3;881109148
311;482	4;884365104
307;193	3;879205470
95;514	2;888954076
342;1047	2;874984854
342;792	3;875318882
32;276	4;883717913
299;174	4;877880961
6;134	5;883602283
320;433	4;884751730
305;257	2;886322122
28;153	3;881961214
308;609	4;887739757
